interval_begin;interval_end;interval_id;interval_sampledSeconds;interval_departed;interval_arrived;interval_entered;interval_left;interval_density;interval_laneDensity;interval_occupancy;interval_waitingTime;interval_timeLoss;interval_speed;interval_vaporized;typedInterval_begin;typedInterval_end;typedInterval_id;typedInterval_type;typedInterval_departed;typedInterval_arrived;typedInterval_entered;typedInterval_left;typedInterval_sampledSeconds;typedInterval_density;typedInterval_occupancy;typedInterval_waitingTime;typedInterval_timeLoss;typedInterval_speed;typedInterval_vaporized
29700.00;30600.00;e1Detector_148857890#0_1_152;5470.08;15;8;400;397;81.83;40.92;20.46;0.00;3232.88;5.59;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_148857890#0_1_153;5470.08;15;8;400;397;81.83;40.92;20.46;0.00;3232.88;5.59;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149019852_0_445;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149019852_1_446;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149755008#0_0_1384;683.43;16;0;35;51;6.97;3.48;1.74;0.00;8.93;8.13;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149755008#0_1_1383;683.43;16;0;35;51;6.97;3.48;1.74;0.00;8.93;8.13;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_0_258;8359.54;0;0;193;184;93.74;31.25;15.62;0.00;6978.95;2.25;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_0_706;1243.10;0;0;166;165;13.94;4.65;2.32;0.00;47.47;13.19;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_1_259;8359.54;0;0;193;184;93.74;31.25;15.62;0.00;6978.95;2.25;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_1_707;1243.10;0;0;166;165;13.94;4.65;2.32;0.00;47.47;13.19;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_2_260;8359.54;0;0;193;184;93.74;31.25;15.62;0.00;6978.95;2.25;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149782118#0_2_708;1243.10;0;0;166;165;13.94;4.65;2.32;0.00;47.47;13.19;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149788627#0_0_737;91.24;0;0;14;14;1.17;1.17;0.58;0.00;2.92;13.31;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149789269_0_426;1325.58;0;0;171;173;17.84;17.84;8.92;0.00;272.56;10.69;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149873839#0_0_14;656.14;0;9;93;84;7.82;3.91;1.96;0.00;30.03;13.21;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149873839#0_1_15;656.14;0;9;93;84;7.82;3.91;1.96;0.00;30.03;13.21;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_0_1228;1268.56;0;22;162;140;14.03;7.02;3.51;0.00;84.35;12.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_0_253;1237.65;0;0;163;164;13.69;6.84;3.42;0.00;41.98;13.30;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_0_261;1274.48;0;0;163;167;14.10;7.05;3.52;0.00;67.05;13.03;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_1_1229;1268.56;0;22;162;140;14.03;7.02;3.51;0.00;84.35;12.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_1_254;1237.65;0;0;163;164;13.69;6.84;3.42;0.00;41.98;13.30;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935566_1_262;1274.48;0;0;163;167;14.10;7.05;3.52;0.00;67.05;13.03;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935567_0_626;3971.27;0;0;416;419;37.96;12.65;6.33;0.00;461.10;12.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935567_1_627;3971.27;0;0;416;419;37.96;12.65;6.33;0.00;461.10;12.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149935567_2_628;3971.27;0;0;416;419;37.96;12.65;6.33;0.00;461.10;12.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149957618#0_0_805;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_149957618#0_1_804;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150393011#0_0_32;3384.77;0;0;437;435;40.24;20.12;10.06;0.00;412.42;12.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150393011#0_1_33;3384.77;0;0;437;435;40.24;20.12;10.06;0.00;412.42;12.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150581337#0_0_70;447.95;0;0;102;101;8.17;4.09;2.04;0.00;10.65;13.81;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150581337#0_1_71;447.95;0;0;102;101;8.17;4.09;2.04;0.00;10.65;13.81;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150829376_0_217;2887.69;23;20;259;250;67.07;33.53;16.77;0.00;1907.50;4.64;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_150829376_1_218;2887.69;23;20;259;250;67.07;33.53;16.77;0.00;1907.50;4.64;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151082434_0_7;8764.39;0;0;431;411;78.85;39.42;19.71;0.00;4977.88;5.94;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151082434_1_8;8764.39;0;0;431;411;78.85;39.42;19.71;0.00;4977.88;5.94;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151087441#0_0_533;459.98;0;0;139;139;11.90;5.95;2.97;0.00;18.30;12.98;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151087441#0_1_532;459.98;0;0;139;139;11.90;5.95;2.97;0.00;18.30;12.98;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151087447#0_0_436;731.47;0;0;104;105;9.02;9.02;4.51;0.00;43.20;12.74;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151263118_0_59;1364.34;0;31;189;158;16.00;8.00;4.00;0.00;57.63;13.12;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151263118_1_60;1364.34;0;31;189;158;16.00;8.00;4.00;0.00;57.63;13.12;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151265799#0_0_1515;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151265799#0_1_1516;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151265799#0_2_1517;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151406643#0_0_1488;332.69;0;0;47;48;3.89;3.89;1.94;0.00;9.08;13.52;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151513693#0_0_277;1259.24;14;0;150;163;13.46;6.73;3.37;0.00;18.91;13.53;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151513693#0_1_276;1259.24;14;0;150;163;13.46;6.73;3.37;0.00;18.91;13.53;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151521565#2_0_827;788.21;0;0;108;108;9.68;9.68;4.84;0.00;67.14;12.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151534059#0_0_605;1357.20;0;0;191;192;15.81;5.27;2.63;0.00;33.49;13.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151534059#0_1_606;1357.20;0;0;191;192;15.81;5.27;2.63;0.00;33.49;13.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151534059#0_2_607;1357.20;0;0;191;192;15.81;5.27;2.63;0.00;33.49;13.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151636223#0_1_100;48.83;8;23;61;46;5.69;2.84;1.42;0.00;0.07;13.48;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151652975#0_0_543;312.98;0;0;43;43;3.51;1.17;0.59;0.00;4.43;13.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151652975#0_1_544;312.98;0;0;43;43;3.51;1.17;0.59;0.00;4.43;13.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151652975#0_2_545;312.98;0;0;43;43;3.51;1.17;0.59;0.00;4.43;13.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151652975#0_2_546;312.98;0;0;43;43;3.51;1.17;0.59;0.00;4.43;13.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151764837_0_215;4187.33;0;13;231;199;47.94;23.97;11.99;0.00;2588.79;5.25;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151764837_1_216;4187.33;0;13;231;199;47.94;23.97;11.99;0.00;2588.79;5.25;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151782105#0_0_225;1045.43;0;0;117;117;9.77;4.89;2.44;0.00;30.14;13.24;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151782105#0_0_236;1045.43;0;0;117;117;9.77;4.89;2.44;0.00;30.14;13.24;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151782105#0_1_226;1045.43;0;0;117;117;9.77;4.89;2.44;0.00;30.14;13.24;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_0_1270;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_0_297;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_0_959;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_1_1271;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_1_298;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151784477#0_1_960;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151788874_0_104;336.13;0;0;44;44;3.70;3.70;1.85;0.00;7.49;13.12;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151821759#0_0_831;147.85;0;0;32;32;2.58;0.86;0.43;0.00;1.52;13.77;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151821759#0_1_832;147.85;0;0;32;32;2.58;0.86;0.43;0.00;1.52;13.77;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151821759#0_2_833;147.85;0;0;32;32;2.58;0.86;0.43;0.00;1.52;13.77;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151821759#0_2_834;147.85;0;0;32;32;2.58;0.86;0.43;0.00;1.52;13.77;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151847531#0_0_116;1217.15;0;48;157;109;13.40;6.70;3.35;0.00;72.18;13.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151847531#0_1_117;1217.15;0;48;157;109;13.40;6.70;3.35;0.00;72.18;13.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151850904#0_0_262;1168.54;0;0;156;156;13.74;6.87;3.44;0.00;91.38;12.61;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151850904#0_0_924;1175.63;0;0;159;159;13.83;6.91;3.46;0.00;77.42;12.78;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151850904#0_1_263;1168.54;0;0;156;156;13.74;6.87;3.44;0.00;91.38;12.61;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151850904#0_1_923;1175.63;0;0;159;159;13.83;6.91;3.46;0.00;77.42;12.78;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151866851#0_0_758;608.49;16;15;138;138;13.06;6.53;3.27;0.00;29.85;13.05;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151866851#0_1_759;608.49;16;15;138;138;13.06;6.53;3.27;0.00;29.85;13.05;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_151996170#0_0_11;266.52;0;0;28;29;3.99;1.99;1.00;0.00;7.35;7.98;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152503558#0_0_1103;118.83;0;0;50;51;4.09;2.05;1.02;0.00;0.21;13.74;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152503558#0_1_1104;118.83;0;0;50;51;4.09;2.05;1.02;0.00;0.21;13.74;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152582356_0_57;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152582356_1_422;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152582357_0_418;104.17;0;0;16;16;1.29;0.43;0.21;0.00;0.00;13.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152582357_1_419;104.17;0;0;16;16;1.29;0.43;0.21;0.00;0.00;13.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152582357_2_420;104.17;0;0;16;16;1.29;0.43;0.21;0.00;0.00;13.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152902343#0_2_1127;73.44;0;0;57;57;4.75;1.58;0.79;0.00;0.54;13.33;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152970938#0_1_957;67.52;0;0;18;18;1.45;0.48;0.24;0.00;0.00;13.80;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_152970938#0_2_956;67.52;0;0;18;18;1.45;0.48;0.24;0.00;0.00;13.80;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_153236876_0_160;71.96;0;0;11;11;0.81;0.81;0.40;0.00;0.29;13.98;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_153465098#0_0_432;673.86;0;0;97;97;8.16;8.16;4.08;0.00;24.44;13.18;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_154359841#0_0_981;150.34;0;0;50;50;3.38;1.13;0.56;0.00;0.87;16.43;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_154359841#0_1_982;150.34;0;0;50;50;3.38;1.13;0.56;0.00;0.87;16.43;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_154359841#0_2_983;150.34;0;0;50;50;3.38;1.13;0.56;0.00;0.87;16.43;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_154516713_0_19;2361.23;0;0;318;320;28.10;14.05;7.02;0.00;174.23;12.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_154516713_1_20;2361.23;0;0;318;320;28.10;14.05;7.02;0.00;174.23;12.60;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155365540_0_806;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155365540_1_807;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155572665_0_221;11237.49;19;27;409;401;168.53;84.26;42.13;0.00;8921.02;2.82;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155572665_1_222;11237.49;19;27;409;401;168.53;84.26;42.13;0.00;8921.02;2.82;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155572668_0_219;1359.20;19;20;229;227;20.83;10.42;5.21;0.00;49.06;13.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155572668_1_220;1359.20;19;20;229;227;20.83;10.42;5.21;0.00;49.06;13.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580139_0_294;771.08;18;16;78;80;7.95;1.59;0.80;0.00;0.56;13.41;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580139_1_295;771.08;18;16;78;80;7.95;1.59;0.80;0.00;0.56;13.41;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580139_2_296;771.08;18;16;78;80;7.95;1.59;0.80;0.00;0.56;13.41;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580139_3_297;771.08;18;16;78;80;7.95;1.59;0.80;0.00;0.56;13.41;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580139_4_298;771.08;18;16;78;80;7.95;1.59;0.80;0.00;0.56;13.41;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580612_0_1066;1374.88;0;13;180;165;17.84;8.92;4.46;0.00;245.42;11.18;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580612_1_1062;1374.88;0;13;180;165;17.84;8.92;4.46;0.00;245.42;11.18;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_155580612_1_1067;1374.88;0;13;180;165;17.84;8.92;4.46;0.00;245.42;11.18;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156452215#0_2_555;99.35;0;0;41;41;3.28;1.09;0.55;0.00;0.20;13.87;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156454379_0_1011;167.35;0;0;26;26;2.08;2.08;1.04;0.00;1.13;13.91;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156640178#0_0_1106;35.34;0;0;15;15;1.19;0.59;0.30;0.00;0.00;14.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156640178#0_1_1107;35.34;0;0;15;15;1.19;0.59;0.30;0.00;0.00;14.02;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156640187#0_0_1112;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_156640187#0_1_1113;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_157946255_0_1105;379.27;0;0;50;50;4.13;4.13;2.07;0.00;9.41;13.45;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_157964861#0_0_56;1181.90;0;0;164;163;14.09;4.70;2.35;0.00;79.75;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_157964861#0_1_57;1181.90;0;0;164;163;14.09;4.70;2.35;0.00;79.75;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_157964861#0_2_58;1181.90;0;0;164;163;14.09;4.70;2.35;0.00;79.75;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_160610746_0_91;549.27;0;0;75;76;6.56;6.56;3.28;0.00;36.48;12.83;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_168719672_0_350;1527.27;0;14;223;207;19.18;19.18;9.59;0.00;96.17;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_174960048_0_888;995.22;0;11;165;154;13.91;6.96;3.48;0.00;40.64;13.18;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_174960052_1_305;297.58;0;0;83;83;6.61;1.65;0.83;0.00;0.01;13.95;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_174960052_2_306;297.58;0;0;83;83;6.61;1.65;0.83;0.00;0.01;13.95;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_174960102_0_887;746.56;0;0;82;80;6.70;3.35;1.67;0.00;4.42;13.35;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_178703469#0_0_705;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_182664848#0_0_393;490.48;0;0;168;169;13.77;6.89;3.44;0.00;9.03;13.62;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_182664848#0_1_394;490.48;0;0;168;169;13.77;6.89;3.44;0.00;9.03;13.62;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_184058031_0_38;852.08;0;0;110;110;9.28;9.28;4.64;0.00;40.57;13.10;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524469#0_0_157;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524469#0_1_158;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524469#0_2_159;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524470_0_153;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524470_1_154;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524470_2_155;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185524471#0_0_162;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525034#0_0_1300;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525034#0_1_1301;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525034#0_2_1302;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525035#0_0_1310;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525035#0_1_1311;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185525035#0_2_1312;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_185596164_1_161;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186287089_0_171;849.02;18;19;77;75;7.95;3.98;1.99;0.00;26.68;13.26;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186287089_1_172;849.02;18;19;77;75;7.95;3.98;1.99;0.00;26.68;13.26;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186287089_1_173;849.02;18;19;77;75;7.95;3.98;1.99;0.00;26.68;13.26;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186296206#0_0_1161;207.89;0;0;36;36;2.47;0.82;0.41;0.00;5.92;16.19;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186296206#0_0_946;202.17;0;0;36;35;2.40;0.80;0.40;0.00;3.44;16.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186296206#0_1_1162;207.89;0;0;36;36;2.47;0.82;0.41;0.00;5.92;16.19;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186296206#0_1_947;202.17;0;0;36;35;2.40;0.80;0.40;0.00;3.44;16.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186296206#0_2_948;202.17;0;0;36;35;2.40;0.80;0.40;0.00;3.44;16.40;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186553873_0_1226;1265.22;24;12;365;378;39.15;19.57;9.79;0.00;248.96;11.06;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_186553873_1_1227;1265.22;24;12;365;378;39.15;19.57;9.79;0.00;248.96;11.06;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_189183930_0_467;1444.84;0;20;192;172;16.53;8.26;4.13;0.00;84.74;12.91;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_189183930_1_468;1444.84;0;20;192;172;16.53;8.26;4.13;0.00;84.74;12.91;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_189183931#0_2_1177;928.12;15;26;175;164;16.30;5.43;2.72;0.00;56.62;12.95;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_189184129_0_77;1178.57;0;15;170;158;14.39;7.20;3.60;0.00;47.46;13.15;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_189184129_1_78;1178.57;0;15;170;158;14.39;7.20;3.60;0.00;47.46;13.15;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18954784_0_3;1816.21;0;0;390;388;33.42;11.14;5.57;0.00;131.44;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18954784_1_4;1816.21;0;0;390;388;33.42;11.14;5.57;0.00;131.44;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18954784_2_5;1816.21;0;0;390;388;33.42;11.14;5.57;0.00;131.44;12.90;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18957151_0_1381;200.86;0;0;18;18;2.51;1.26;0.63;0.00;2.76;7.96;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18957151_1_1382;200.86;0;0;18;18;2.51;1.26;0.63;0.00;2.76;7.96;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18959384_0_210;1664.57;0;20;283;264;23.44;7.81;3.91;0.00;50.73;13.42;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18959384_1_211;1664.57;0;20;283;264;23.44;7.81;3.91;0.00;50.73;13.42;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_18959384_2_212;1664.57;0;20;283;264;23.44;7.81;3.91;0.00;50.73;13.42;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_192647151#0_0_812;426.90;11;6;98;103;8.89;2.96;1.48;0.00;6.30;13.62;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_192647151#0_1_813;426.90;11;6;98;103;8.89;2.96;1.48;0.00;6.30;13.62;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_192647151#0_2_814;426.90;11;6;98;103;8.89;2.96;1.48;0.00;6.30;13.62;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19371510_0_65;1462.07;0;0;231;226;23.88;11.94;5.97;0.00;326.45;10.67;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19371510_1_66;1462.07;0;0;231;226;23.88;11.94;5.97;0.00;326.45;10.67;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19437819_0_1388;993.94;0;0;149;151;12.82;12.82;6.41;0.00;55.46;12.98;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19439469#0_0_450;685.70;0;0;93;94;7.87;3.93;1.97;0.00;15.16;13.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19439469#0_1_451;685.70;0;0;93;94;7.87;3.93;1.97;0.00;15.16;13.22;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19440014#0_0_452;1178.74;0;24;146;118;11.63;5.81;2.91;0.00;22.46;13.81;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19440014#0_1_453;1178.74;0;24;146;118;11.63;5.81;2.91;0.00;22.46;13.81;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19440094#0_0_794;414.11;0;0;56;56;4.72;2.36;1.18;0.00;11.13;13.11;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_19440094#0_1_795;414.11;0;0;56;56;4.72;2.36;1.18;0.00;11.13;13.11;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_205348045_0_1129;1153.62;0;0;146;146;12.66;6.33;3.17;0.00;68.91;12.84;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_205348045_0_1178;1161.10;0;0;146;149;12.74;6.37;3.19;0.00;74.34;12.79;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_205348045_1_1130;1153.62;0;0;146;146;12.66;6.33;3.17;0.00;68.91;12.84;;;;;;;;;;;;;;;;
29700.00;30600.00;e1Detector_205348045_1_1179;1161.10;0;0;146;149;12.74;6.37;3.19;0.00;74.34;12.79;;;;;;;;;;;;;;;;
